filename,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14
03544.jpg,52.76381909547739,78.44221105527639,97.43718592964825,69.64824120603015,175.87939698492463,61.206030150753776,221.9597989949749,62.96482412060302,69.2964824120603,82.31155778894473,91.45728643216081,82.31155778894473,117.48743718592965,82.31155778894473,169.8994974874372,82.31155778894473,190.30150753768845,76.33165829145729,204.37185929648243,78.44221105527639,139.64824120603015,150.90452261306532,91.45728643216081,183.26633165829148,135.77889447236183,193.4673366834171,190.30150753768845,181.15577889447238
04641.jpg,49.21212121212121,64.48484848484848,122.18181818181819,54.303030303030305,157.8181818181818,54.303030303030305,213.8181818181818,61.09090909090909,62.78787878787879,91.63636363636364,84.84848484848484,89.93939393939394,98.42424242424242,88.24242424242425,169.6969696969697,86.54545454545455,196.84848484848484,84.84848484848484,210.42424242424244,84.84848484848484,152.72727272727272,140.84848484848484,101.81818181818183,201.93939393939394,145.93939393939394,205.33333333333334,173.0909090909091,200.24242424242425
01420.jpg,70.51470588235293,56.61764705882352,118.38235294117646,55.58823529411764,175.51470588235293,50.955882352941174,224.41176470588232,49.92647058823529,77.72058823529412,95.2205882352941,92.13235294117646,91.61764705882352,108.60294117647058,90.0735294117647,188.8970588235294,88.01470588235293,205.3676470588235,88.01470588235293,219.77941176470586,88.01470588235293,163.67647058823528,146.17647058823528,136.3970588235294,217.7205882352941,173.45588235294116,211.02941176470586,203.30882352941174,207.42647058823528
02770.jpg,38.888888888888886,75.18518518518519,88.14814814814815,66.11111111111111,154.25925925925927,53.148148148148145,219.07407407407408,51.85185185185185,57.03703703703704,97.22222222222221,77.77777777777777,95.92592592592592,99.81481481481481,93.33333333333333,168.5185185185185,80.37037037037037,191.85185185185185,79.07407407407408,212.59259259259258,81.66666666666667,119.25925925925925,140.0,112.77777777777777,186.66666666666666,142.59259259259258,185.37037037037038,197.03703703703704,176.2962962962963
01786.jpg,58.14012738853503,70.62420382165605,87.7452229299363,68.48407643312102,149.80891719745222,51.71974522292993,198.6751592356688,46.72611464968153,67.77070063694266,105.5796178343949,82.03821656050955,97.37579617834395,95.94904458598725,95.59235668789809,155.51592356687897,83.46496815286623,180.484076433121,74.54777070063693,206.52229299363057,74.54777070063693,89.88535031847132,120.20382165605095,87.03184713375795,190.11464968152865,109.85987261146497,179.05732484076432,151.59235668789808,185.12101910828025
04480.jpg,92.23529411764706,34.588235294117645,149.88235294117646,54.35294117647059,196.0,84.0,263.52941176470586,103.76470588235294,80.70588235294117,56.0,110.35294117647058,67.52941176470588,131.76470588235293,85.6470588235294,186.1176470588235,112.0,212.47058823529412,113.6470588235294,230.58823529411762,125.17647058823529,140.0,153.17647058823528,82.35294117647058,166.35294117647058,113.6470588235294,186.1176470588235,153.17647058823528,196.0
01888.jpg,65.4726368159204,75.92039800995025,100.29850746268657,66.16915422885573,166.4676616915423,55.02487562189055,195.02487562189057,52.23880597014926,72.43781094527364,101.69154228855722,87.76119402985076,100.29850746268657,100.9950248756219,93.33333333333334,166.4676616915423,82.18905472636817,178.3084577114428,79.40298507462687,192.23880597014926,78.70646766169155,149.75124378109453,165.77114427860698,103.7810945273632,199.2039800995025,147.66169154228857,203.38308457711443,174.12935323383087,191.54228855721394
05661.jpg,40.311284046692606,65.36964980544747,111.12840466926069,61.01167315175097,176.49805447470817,63.19066147859922,230.97276264591437,61.01167315175097,65.36964980544747,86.07003891050583,86.07003891050583,87.15953307392995,105.68093385214007,87.15953307392995,181.94552529182877,84.98054474708171,198.28793774319064,86.07003891050583,213.54085603112838,87.15953307392995,150.35019455252916,145.99221789883268,90.42801556420233,186.30350194552528,140.54474708171205,189.57198443579765,183.0350194552529,185.21400778210116
05649.jpg,35.0,79.24528301886792,86.50943396226414,70.0,166.41509433962264,58.77358490566037,216.60377358490564,49.52830188679245,54.81132075471698,97.73584905660377,75.94339622641509,96.41509433962264,101.0377358490566,97.0754716981132,157.83018867924528,82.54716981132076,178.30188679245282,73.30188679245282,209.33962264150944,72.64150943396226,145.2830188679245,145.94339622641508,112.26415094339622,194.81132075471697,153.2075471698113,194.81132075471697,176.9811320754717,183.58490566037736
00416.jpg,59.46902654867256,47.07964601769911,138.76106194690266,56.991150442477874,185.84070796460176,69.38053097345133,227.9646017699115,79.29203539823008,76.8141592920354,74.3362831858407,104.07079646017698,76.8141592920354,118.93805309734512,84.24778761061947,180.8849557522124,94.15929203539822,205.66371681415927,96.63716814159291,210.61946902654867,101.5929203539823,166.01769911504425,128.8495575221239,104.07079646017698,190.79646017699113,156.10619469026548,175.929203539823,188.31858407079645,200.7079646017699
01215.jpg,79.55719557195572,45.46125461254613,138.45018450184503,52.693726937269375,200.44280442804427,72.32472324723247,250.0369003690037,86.78966789667896,90.92250922509226,74.39114391143912,110.55350553505535,74.39114391143912,129.15129151291512,82.65682656826569,194.24354243542436,99.18819188191881,206.6420664206642,101.25461254612546,227.30627306273064,109.52029520295203,161.18081180811808,153.94833948339485,99.18819188191881,183.91143911439113,140.51660516605165,198.37638376383762,171.51291512915128,204.57564575645756
04838.jpg,36.84210526315789,180.52631578947367,62.63157894736842,130.78947368421052,82.89473684210526,81.05263157894737,92.10526315789474,46.05263157894737,64.47368421052632,197.10526315789474,66.3157894736842,175.0,79.21052631578947,151.05263157894737,93.94736842105263,93.94736842105263,103.15789473684211,86.57894736842105,108.68421052631578,64.47368421052632,160.26315789473685,121.57894736842105,180.52631578947367,184.21052631578948,193.42105263157893,151.05263157894737,202.6315789473684,125.26315789473684
05746.jpg,44.78190630048465,84.36187399030695,106.52665589660744,73.27948303715671,151.53473344103392,68.30371567043619,208.9822294022617,49.75767366720517,64.45880452342487,99.06300484652665,87.98061389337641,94.76575121163167,107.88368336025849,93.40872374798062,166.23586429725364,83.0048465266559,186.13893376413571,74.41033925686591,206.94668820678513,69.88691437802908,144.297253634895,166.23586429725364,109.91922455573506,207.39903069466882,151.98707592891762,201.06623586429725,198.1260096930533,182.2940226171244
00564.jpg,56.0,68.44444444444444,112.0,62.22222222222222,161.77777777777777,56.0,224.0,62.22222222222222,74.66666666666667,87.11111111111111,93.33333333333333,87.11111111111111,112.0,87.11111111111111,180.44444444444446,87.11111111111111,192.88888888888889,87.11111111111111,205.33333333333334,87.11111111111111,161.77777777777777,149.33333333333334,99.55555555555556,199.11111111111111,149.33333333333334,199.11111111111111,180.44444444444446,199.11111111111111
00478.jpg,33.22033898305085,79.09604519774011,109.15254237288136,69.60451977401131,158.19209039548022,64.85875706214689,215.14124293785312,42.71186440677966,52.20338983050848,99.66101694915255,88.58757062146893,99.66101694915255,104.40677966101696,98.07909604519774,164.51977401129943,87.00564971751413,188.24858757062148,80.67796610169492,202.4858757062147,77.51412429378531,148.70056497175142,140.7909604519774,110.73446327683617,202.4858757062147,151.864406779661,189.83050847457628,181.92090395480227,191.41242937853107
05837.jpg,72.45283018867926,45.28301886792453,132.83018867924528,60.37735849056604,180.37735849056605,70.9433962264151,243.77358490566039,79.24528301886794,78.49056603773586,67.9245283018868,97.35849056603774,70.9433962264151,116.22641509433963,84.52830188679246,185.6603773584906,106.41509433962266,199.24528301886795,101.13207547169812,235.47169811320757,101.88679245283019,153.9622641509434,152.45283018867926,84.52830188679246,169.05660377358492,127.54716981132077,192.45283018867926,176.60377358490567,186.41509433962264
00142.jpg,59.2,60.800000000000004,132.8,60.800000000000004,187.20000000000002,65.60000000000001,224.0,70.4,72.0,78.4,97.60000000000001,78.4,115.2,84.80000000000001,174.4,91.2,200.0,86.4,212.8,92.80000000000001,158.4,148.8,81.60000000000001,184.0,139.20000000000002,182.4,172.8,187.20000000000002
01212.jpg,54.913374913374916,68.4961884961885,108.46846846846847,60.73458073458073,161.63548163548163,59.95841995841996,227.41510741510743,57.43589743589744,71.21275121275121,90.8108108108108,94.3035343035343,84.4074844074844,113.31947331947332,86.93000693000693,163.18780318780318,86.93000693000693,188.6070686070686,80.52668052668052,208.3991683991684,83.63132363132364,132.33541233541234,129.61884961884962,106.13998613998614,196.36867636867638,136.21621621621622,189.1891891891892,174.24809424809425,189.1891891891892
05297.jpg,39.66666666666667,207.66666666666669,60.66666666666667,170.33333333333334,60.66666666666667,88.66666666666667,63.00000000000001,37.333333333333336,74.66666666666667,210.0,84.0,184.33333333333334,84.0,165.66666666666669,93.33333333333334,100.33333333333334,102.66666666666667,84.0,105.0,56.0,161.0,151.66666666666669,184.33333333333334,170.33333333333334,193.66666666666669,151.66666666666669,196.0,116.66666666666667
01097.jpg,49.67741935483871,54.19354838709678,101.61290322580646,45.16129032258065,189.67741935483872,56.451612903225815,234.8387096774194,72.25806451612904,72.25806451612904,81.29032258064517,90.3225806451613,79.03225806451614,112.90322580645163,85.80645161290323,182.90322580645164,92.58064516129033,198.70967741935485,94.83870967741936,219.03225806451616,99.35483870967742,153.5483870967742,135.48387096774195,101.61290322580646,187.4193548387097,142.25806451612905,185.16129032258067,171.61290322580646,194.1935483870968
02142.jpg,67.07224334600761,58.555133079847906,103.26996197718631,66.00760456273764,158.63117870722434,55.361216730038024,223.574144486692,62.81368821292776,81.97718631178707,83.04182509505704,99.01140684410646,83.04182509505704,117.11026615969581,83.04182509505704,169.27756653992395,84.10646387832699,188.44106463878327,85.17110266159696,201.2167300380228,85.17110266159696,102.20532319391634,147.98479087452472,95.81749049429658,185.2471482889734,117.11026615969581,192.69961977186313,173.5361216730038,194.82889733840304
00605.jpg,65.65517241379311,50.20689655172414,131.31034482758622,61.793103448275865,175.72413793103448,69.51724137931035,214.34482758620692,63.724137931034484,79.17241379310344,79.17241379310344,108.13793103448276,86.89655172413794,125.51724137931035,86.89655172413794,177.6551724137931,90.75862068965517,195.0344827586207,98.48275862068967,210.48275862068965,94.62068965517241,154.48275862068965,152.55172413793105,88.82758620689656,193.10344827586206,135.17241379310346,204.6896551724138,166.0689655172414,204.6896551724138
03786.jpg,57.77777777777778,53.333333333333336,128.88888888888889,71.11111111111111,175.55555555555557,71.11111111111111,226.66666666666669,62.22222222222223,64.44444444444444,77.77777777777779,86.66666666666667,82.22222222222223,117.77777777777779,88.88888888888889,175.55555555555557,88.88888888888889,188.88888888888889,88.88888888888889,217.7777777777778,88.88888888888889,153.33333333333334,155.55555555555557,97.77777777777779,188.88888888888889,137.77777777777777,193.33333333333334,171.11111111111111,195.55555555555557
02575.jpg,62.758620689655174,49.48275862068965,117.06896551724138,56.724137931034484,165.3448275862069,72.41379310344827,230.51724137931035,73.62068965517241,68.79310344827586,78.44827586206897,97.75862068965517,80.86206896551724,118.27586206896551,85.6896551724138,182.24137931034483,95.34482758620689,205.17241379310343,91.72413793103448,234.13793103448276,97.75862068965517,142.41379310344828,158.10344827586206,92.93103448275862,168.9655172413793,133.9655172413793,185.86206896551724,194.3103448275862,178.6206896551724
00497.jpg,86.84491978609626,38.93048128342246,142.24598930481284,56.898395721925134,196.14973262032086,83.85026737967914,244.06417112299465,112.29946524064171,92.83422459893048,55.401069518716575,115.29411764705883,59.893048128342244,128.77005347593584,74.8663101604278,196.14973262032086,100.32085561497325,220.10695187165774,107.80748663101605,233.58288770053477,119.78609625668449,136.2566844919786,155.72192513368984,80.85561497326204,166.20320855614972,112.29946524064171,184.1711229946524,155.72192513368984,199.14438502673798
02542.jpg,39.529411764705884,75.76470588235294,119.68627450980394,64.78431372549021,162.50980392156865,64.78431372549021,202.03921568627453,48.313725490196084,56.00000000000001,96.62745098039217,83.45098039215686,91.13725490196079,106.50980392156863,90.03921568627452,165.80392156862746,84.54901960784315,183.37254901960785,76.86274509803923,198.7450980392157,76.86274509803923,164.7058823529412,147.1372549019608,122.98039215686276,205.33333333333334,164.7058823529412,197.64705882352942,191.05882352941177,183.37254901960785
04481.jpg,48.38526912181303,72.1813031161473,97.96033994334277,58.30028328611898,180.8498583569405,55.920679886685555,232.8045325779037,63.45609065155807,69.40509915014164,83.6827195467422,92.80453257790369,79.3201133144476,111.04815864022663,83.6827195467422,169.74504249291786,85.26912181303116,194.3342776203966,82.4929178470255,212.18130311614732,84.87252124645893,141.58640226628896,145.1558073654391,93.20113314447592,181.643059490085,141.9830028328612,189.17847025495752,188.38526912181302,183.62606232294618
05221.jpg,54.63414634146342,68.29268292682927,112.00000000000001,69.65853658536587,173.46341463414635,64.19512195121952,240.39024390243904,62.82926829268293,60.09756097560976,81.95121951219512,87.41463414634147,79.21951219512195,109.26829268292684,87.41463414634147,170.7317073170732,88.78048780487805,195.31707317073173,84.6829268292683,218.53658536585368,88.78048780487805,133.85365853658539,150.2439024390244,117.46341463414635,185.75609756097563,139.31707317073173,185.75609756097563,173.46341463414635,188.4878048780488
02463.jpg,41.40845070422535,84.78873239436619,114.36619718309859,57.183098591549296,167.6056338028169,57.183098591549296,205.07042253521126,67.04225352112677,61.12676056338028,94.64788732394366,80.84507042253522,88.73239436619718,102.53521126760563,86.7605633802817,157.74647887323943,76.90140845070422,175.49295774647888,72.95774647887325,195.2112676056338,74.92957746478874,173.5211267605634,145.9154929577465,108.45070422535211,191.26760563380282,155.77464788732394,185.35211267605635,177.46478873239437,181.40845070422534
00721.jpg,66.74418604651163,60.23255813953488,122.09302325581396,56.97674418604651,177.4418604651163,56.97674418604651,223.02325581395348,61.86046511627907,79.76744186046511,79.76744186046511,99.30232558139535,78.13953488372093,115.5813953488372,78.13953488372093,174.18604651162792,87.90697674418605,195.34883720930233,87.90697674418605,208.37209302325581,91.16279069767442,153.02325581395348,118.83720930232558,92.79069767441861,200.2325581395349,135.11627906976744,216.51162790697674,175.8139534883721,200.2325581395349
01086.jpg,51.85185185185185,62.22222222222222,103.7037037037037,62.22222222222222,155.55555555555554,62.22222222222222,212.59259259259258,51.85185185185185,62.22222222222222,82.96296296296296,77.77777777777777,82.96296296296296,93.33333333333333,82.96296296296296,176.2962962962963,77.77777777777777,186.66666666666666,77.77777777777777,197.03703703703704,72.5925925925926,140.0,145.1851851851852,93.33333333333333,197.03703703703704,134.8148148148148,197.03703703703704,181.48148148148147,197.03703703703704
01025.jpg,56.875,56.875,122.5,56.875,166.25,56.875,218.75,56.875,70.0,83.125,91.875,83.125,109.375,83.125,170.625,83.125,188.125,83.125,205.625,87.5,135.625,126.875,105.0,192.5,140.0,188.125,170.625,192.5
01357.jpg,39.152542372881356,79.49152542372882,115.08474576271186,62.881355932203384,151.864406779661,58.13559322033898,220.6779661016949,56.94915254237288,62.881355932203384,86.61016949152543,85.42372881355932,85.42372881355932,106.77966101694915,85.42372881355932,170.84745762711864,79.49152542372882,194.57627118644066,75.9322033898305,210.0,75.9322033898305,148.3050847457627,130.50847457627117,107.96610169491525,193.38983050847457,148.3050847457627,183.89830508474574,186.27118644067795,187.45762711864407
03256.jpg,46.02739726027397,65.20547945205479,113.15068493150685,65.20547945205479,163.013698630137,67.12328767123287,222.46575342465752,53.698630136986296,65.20547945205479,84.3835616438356,90.13698630136986,84.3835616438356,107.39726027397259,90.13698630136986,170.6849315068493,88.21917808219177,191.7808219178082,82.46575342465754,212.8767123287671,80.54794520547945,141.91780821917808,149.5890410958904,113.15068493150685,191.7808219178082,145.75342465753423,199.45205479452054,176.43835616438355,189.8630136986301
02812.jpg,49.52380952380952,80.76190476190476,92.95238095238095,59.8095238095238,149.33333333333331,52.95238095238095,210.28571428571428,62.095238095238095,63.238095238095234,101.33333333333333,81.52380952380952,92.19047619047619,101.33333333333333,89.9047619047619,163.42857142857142,76.19047619047619,179.42857142857142,72.76190476190476,201.14285714285714,73.9047619047619,105.9047619047619,127.6190476190476,92.95238095238095,192.0,117.33333333333333,181.7142857142857,164.57142857142856,184.0
03398.jpg,18.111888111888113,133.63636363636365,75.38461538461539,96.43356643356644,132.65734265734267,63.14685314685315,167.90209790209792,29.370629370629374,46.50349650349651,141.95804195804197,62.167832167832174,126.2937062937063,79.7902097902098,113.56643356643357,136.5734265734266,74.8951048951049,144.4055944055944,64.61538461538461,164.96503496503496,46.99300699300699,157.13286713286715,141.95804195804197,108.18181818181819,206.08391608391608,162.02797202797203,193.35664335664336,190.41958041958043,144.4055944055944
04811.jpg,55.15151515151515,63.63636363636363,118.78787878787878,76.36363636363636,156.96969696969697,76.36363636363636,220.6060606060606,55.15151515151515,59.39393939393939,80.6060606060606,89.0909090909091,84.84848484848484,110.3030303030303,84.84848484848484,165.45454545454544,84.84848484848484,190.9090909090909,76.36363636363636,216.36363636363635,80.6060606060606,140.0,161.2121212121212,106.06060606060606,182.4242424242424,140.0,190.9090909090909,182.4242424242424,178.1818181818182
04832.jpg,66.66666666666667,44.44444444444444,124.44444444444446,64.44444444444444,182.22222222222223,75.55555555555556,242.22222222222223,95.55555555555556,93.33333333333334,73.33333333333334,104.44444444444444,71.11111111111111,122.22222222222223,75.55555555555556,182.22222222222223,97.77777777777779,200.0,95.55555555555556,217.7777777777778,95.55555555555556,133.33333333333334,164.44444444444446,93.33333333333334,171.11111111111111,122.22222222222223,197.7777777777778,177.77777777777777,188.88888888888889
02892.jpg,63.22580645161291,60.96774193548388,106.12903225806453,58.70967741935485,160.3225806451613,58.70967741935485,214.51612903225808,58.70967741935485,67.74193548387098,79.03225806451614,88.06451612903227,81.29032258064517,108.38709677419357,81.29032258064517,180.6451612903226,81.29032258064517,194.1935483870968,81.29032258064517,205.48387096774195,81.29032258064517,151.29032258064518,140.0,115.16129032258065,203.22580645161293,167.0967741935484,203.22580645161293,205.48387096774195,205.48387096774195
03407.jpg,42.29988726042841,71.65727170236754,100.22547914317926,59.66178128523112,170.93573844419393,65.1860202931229,224.9154453213078,63.923337091319056,65.8173618940248,85.70462232243518,83.02142051860203,77.65501691093574,108.2750845546787,84.44193912063135,167.9368658399098,79.07553551296506,187.82412626832019,76.3923337091319,209.13190529875988,79.07553551296506,142.84103720405864,149.31228861330328,108.2750845546787,198.3990980834273,151.9954904171364,198.3990980834273,178.66967305524238,197.13641488162347
02957.jpg,69.65853658536587,75.1219512195122,102.98536585365855,60.91707317073171,146.41951219512197,55.180487804878055,222.3609756097561,63.648780487804885,81.95121951219512,92.05853658536586,96.15609756097561,89.32682926829268,108.44878048780488,78.94634146341464,159.8048780487805,77.85365853658537,179.74634146341464,83.59024390243903,207.33658536585367,79.76585365853659,96.15609756097561,127.29756097560977,86.59512195121953,193.6780487804878,111.45365853658538,189.85365853658539,157.07317073170734,199.41463414634148
04751.jpg,58.65921787709497,53.77094972067039,112.0391061452514,61.98324022346368,175.58659217877093,66.08938547486034,236.98324022346367,62.9608938547486,77.0391061452514,79.3854748603352,95.61452513966479,83.49162011173183,117.12290502793296,87.59776536312849,179.6927374301676,96.78770949720669,193.96648044692736,91.70391061452513,215.47486033519553,94.83240223463686,132.37430167597765,155.25139664804468,101.67597765363128,179.88826815642457,140.58659217877093,197.29050279329607,184.77653631284915,187.12290502793294
00336.jpg,48.432432432432435,68.10810810810811,113.51351351351352,65.08108108108108,160.43243243243245,60.54054054054055,234.5945945945946,71.13513513513514,66.5945945945946,81.72972972972974,92.32432432432432,80.21621621621622,102.91891891891892,83.24324324324324,175.56756756756758,86.27027027027027,199.7837837837838,84.75675675675676,227.02702702702703,86.27027027027027,131.67567567567568,140.75675675675677,87.78378378378379,183.13513513513516,133.1891891891892,181.62162162162164,168.0,190.7027027027027
05257.jpg,52.611464968152866,57.961783439490446,117.70700636942675,58.853503184713375,171.21019108280257,63.31210191082803,239.87261146496817,74.01273885350318,58.853503184713375,78.47133757961784,90.06369426751593,78.47133757961784,104.3312101910828,84.71337579617834,173.88535031847135,87.38853503184714,187.2611464968153,84.71337579617834,222.9299363057325,86.49681528662421,140.0,139.10828025477707,88.28025477707007,178.343949044586,143.56687898089172,186.36942675159236,180.12738853503186,187.2611464968153
01964.jpg,19.53488372093023,153.02325581395348,71.62790697674419,110.69767441860465,104.18604651162791,68.37209302325581,133.48837209302326,26.046511627906977,52.093023255813954,159.53488372093022,68.37209302325581,143.25581395348837,78.13953488372093,130.2325581395349,126.97674418604652,74.88372093023256,136.74418604651163,65.11627906976744,149.7674418604651,45.58139534883721,153.02325581395348,159.53488372093022,162.7906976744186,201.86046511627907,182.32558139534885,182.32558139534885,208.37209302325581,153.02325581395348
03557.jpg,61.40350877192983,60.17543859649123,83.50877192982456,58.94736842105263,162.10526315789474,58.94736842105263,205.08771929824562,55.26315789473684,82.28070175438597,88.42105263157895,90.87719298245614,88.42105263157895,104.3859649122807,88.42105263157895,192.80701754385964,88.42105263157895,208.7719298245614,84.73684210526316,217.3684210526316,84.73684210526316,131.40350877192984,137.54385964912282,98.24561403508773,197.71929824561406,131.40350877192984,197.71929824561406,186.66666666666669,197.71929824561406
01561.jpg,56.388888888888886,66.11111111111111,93.33333333333333,75.83333333333333,149.72222222222223,58.333333333333336,196.38888888888889,46.666666666666664,75.83333333333333,101.11111111111111,87.5,99.16666666666667,99.16666666666667,93.33333333333333,165.27777777777777,81.66666666666667,186.66666666666666,79.72222222222221,208.05555555555554,79.72222222222221,106.94444444444444,147.77777777777777,99.16666666666667,206.11111111111111,132.22222222222223,194.44444444444443,186.66666666666666,190.55555555555554
01738.jpg,45.05747126436782,96.55172413793103,78.85057471264368,82.06896551724138,130.3448275862069,49.88505747126437,188.27586206896552,35.40229885057472,62.758620689655174,117.47126436781609,77.24137931034483,111.0344827586207,91.72413793103449,102.98850574712644,143.2183908045977,80.45977011494253,159.31034482758622,72.41379310344827,178.6206896551724,64.36781609195403,98.16091954022988,148.04597701149424,107.816091954023,201.14942528735634,130.3448275862069,191.49425287356323,172.183908045977,178.6206896551724
